,All,ID,Testing Type,Year,Test No,Asker,Section,Customer,Engine,Emission,SAP No,PEP Phase,Ratio,Cylinder,Duty,System Pressure,Injector  Type,Flow Rate,Needle Lift,Injector PN,Nozzle PN,Rail Type,Volume,PRT,RIT,"w/ PLV 
or PCV",Rail_PN,SN,Pump Type,Pump PN,SN2,HPP P2R,HPP R2I,ECU Type,TB Dataset,Tester,TB,EMI,Start Date,Finish Date,Actual Effort,Mounting,Testing,Idle,Downtime,Description,Remarks,Pressure sensor,Flowmeter,HDA ,EVI,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249
1339,,,Injection Rate measurement,2016,2016/068,Lu Zhen,SCS,DCEC,ISD6.7PPT,CN6/EU6,30-104670-03-01,WORK, ,0,MD/HD,,,,,,,,0,,,,,,,,,,,,,Zhang Zhigang,H1902,,2016-05-03 00:00:00,2016-05-09 00:00:00,Error,Error,Error,0,0,For customer engine combustion simulation,Customer want to add some points,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,,,ET-MAP,2016,2016/069,Guo Jian,ESD3,Quanchai ,4A2,CN5/EU5,30-109275-06-03,WORK, 3/4,4,PC/LD,1600.0,CRI2-16,380,0.85,0445B760WA,0433B00430,HFR,15,no,no,,,,CB08 w/ housing,PN:0445B41602,"03
SN:000555",316±1*6.35*3,163±1*6.35*3,EDC17C63,P525V40,Zhang Zhigang,H1902,,2016-05-10 00:00:00,2016-05-12 00:00:00,2,-3,5,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,,,ET-MAP,2016,2016/069,Guo Jian,ESD3,Quanchai ,4A2,CN5/EU5,30-109275-06-03,WORK, 3/4,4,PC/LD,1600.0,CRI2-16,350,0.85,0445B760VM,0433B00429,HFR,15,no,no,,,,CB08 w/ housing,PN:0445B41602,"03
SN:000555",316±1*6.35*3,163±1*6.35*3,EDC17C63,P525V40,Zhang Zhigang,H1902,,2016-05-10 00:00:00,2016-05-12 00:00:00,2,-3,5,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,,,ET-MAP,2016,2016/070,Guo Jian,ESD3,Quanchai ,4H1,CN5/EU5,30-108718-01-01,WORK, 1,4,PC/LD,2000.0,CRI1-18,400cm^3/30s@100bar,0.85,B445112872,400cm^3,HFR-18,13.5,0.85,0.85,,B445614063,57980,CP4.1_398,04451321643-01,559,6.35*3.0x348,6.35*3.0x163,EDC17C81,P1409_V210,Zhang Zhigang,H1902,,2016-05-12 00:00:00,2016-05-16 00:00:00,5,-1,6,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,,,Pump investigation,2016,2016/071,Li Guoning,ESD1,Support CPN,Activity Project,-,30-110023-14-01,WORK, ,0,,,,,,,,,0,,,,,,,,,,,,,Liu Yikun,H1908,,2016-05-16 00:00:00,2016-07-12 00:00:00,Error,Error,Error,0,0,Drive power measurement (CB18-16&CB28-18),Trial measurement,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,,,QWC,2016,2016/053,Zhou Wei,ESD3,JMC ,4D30,CN5/EU5,30-106607-07-03,WORK, 1/1,4,PC/LD,1800.0,CRI1-18,645cm3/60s@100bar,0.85,B445 112 908,645cm3,HFR,14,no,0.85,,,,CB18-18/2 1-lobe,,,449.9x6.35x3.0,142x6.35x3.0,EDC17C63,P1614_V201TEST,Xu Nuo,H1902,,2016-05-17 00:00:00,2016-05-23 00:00:00,72.5,8,64.5,0,0,C-sample; engine/vehicle calibration,online verification,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,,,ET-MAP,2016,2016/054,Guo Jian,ESD3,Foton ,D01,CN6/EU6,30-108709-06-03,RESV, 1,4,PC/LD,2200.0,CRI2-20,310,0.85,0B760RX_00,310,HFR20,12.8,0.9,0.9,,B445614043,0015,CP4.1,0445B21611-03,6194936,6.35*3.0x406.8,6.35*3.0x211.7,EDC17C81,P1409_V210,Xu Nuo,H1904,,2016-05-20 00:00:00,2016-05-24 00:00:00,17,-1,6,12,,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,,,LPC verification,2016,2016/075,Guo Jian,ESD3,Foton ,4JB1 SCR,CN5/EU5,30-105387-09-01,WORK, ,0,PC/LD,,,,,,,,0,,,,,,,,,,,,,Liu YiKun/Liu Chao,H1902,,2016-05-26 00:00:00,2016-06-30 00:00:00,Error,Error,Error,0,0,Troubleshooting for LPC w/ air,With expertization of Liu Chao ,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,,,ET-MAP,2016,2016/077,Chen Ze,ESD3,Quanchai ,4G,Phase3/Tier3,30-110525-03-02,PLAN, 0.5,4,OHW,1350.0,CRI14 S3,0433A00984/ 450cm3/30s@100bar,0.85,B445113026-00,0433A00984,HFR,17.36,no,no,,,,CB18-14,,,6.35*3*390,6.35*3*150,EDC17C63,,Wang Jiabin,H1904,EMI2-1819,2016-06-12 00:00:00,2016-06-15 00:00:00,5,-2,7,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,,,ET-MAP,2016,2016/078,Tao Weiwei,ESD3,JIE ,4JB1 CN5,CN5/EU5,30-110444-02-02,WORK, 2/1,4,PC/LD,1600.0,CRI14S3,,0.85,B 445 112 977-00,,HFR,17.36,no,0.85,,,,CB18-16,,,211x6.35x3.0,230x6.35x3.0,EDC17C81,P1409_XINCHEN_V210,Feng Shuai,H1904,,2016-06-12 00:00:00,2016-06-13 00:00:00,16,7,9,0,0,C-sample; engine/vehicle calibration,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,,,ET-MAP,2016,2016/079,Chen Ze,ESD3,Quanchai , 4C2,Phase3/Tier3,30-109989-06-03,WORK, 2/1,4,OHW,1350.0,CRI14S3,350cm3/30s@100bar,0.85,B 445 112 998-00,350cm3,HFR,15,no,no,,,,CB08 OHW,,,347x6.35x3.0,206x6.35x3.0,EDC17C63,P1643_V300_Xinchai498_OHW,Feng Shuai,H1907,,2016-06-14 00:00:00,2016-06-16 00:00:00,16,7,9,0,0,C-sample; engine/vehicle calibration,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,,,ET-MAP,2016,2016/080,Zhou Jin,ESD3,Weichai ,WP2.3,CN5/EU5,30-105449-08-03,WISH, ,0,PC/LD,,,,,,,,0,,,,,,,,,,,,,Tang Zhongji,H1904,,2016-06-14 00:00:00,2016-06-17 00:00:00,Error,Error,Error,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,,,ET-MAP,2016,2016/081,Zhou Jin,ESD3,Weichai , WP3,CN5/EU5,30-109083-02-02,PLAN, 1/1,4,PC/LD,1800.0,CRI1-18,833cm^3/60s@100bar,0.87,B445112924_00,833cm^3,HFR,14,no,0.85,,,,CB18-18,,,6.35*3*576.65,6.35*6*228.54,MD1 CE100,P1545V30,Wang Jiabin,H1905,,2016-06-14 00:00:00,2016-06-17 00:00:00,2,-2,4,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,,,ET-MAP,2016,2016/069,Guo Jian,ESD3,Quanchai ,4A2,CN5/EU5,30-109275-06-03,WORK, 3/4,4,PC/LD,1600.0,CRI2-16,380,0.85,0445B760WA,0433B00430,HFR,15,no,no,,,,CB08 w/ housing,PN:0445B41602,"03
SN:000555",316±1*6.35*3,163±1*6.35*3,EDC17C63,P525V40,Xu Nuo,H1907,,2016-06-17 00:00:00,2016-06-21 00:00:00,2,-3,5,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,,,ET-MAP,2016,2016/069,Guo Jian,ESD3,Quanchai ,4A2,CN5/EU5,30-109275-06-03,WORK, 3/4,4,PC/LD,1600.0,CRI2-16,350,0.85,0445B760VM,0433B00429,HFR,15,no,no,,,,CB08 w/ housing,PN:0445B41602,"03
SN:000555",316±1*6.35*3,163±1*6.35*3,EDC17C63,P525V40,Xu Nuo,H1907,,2016-06-17 00:00:00,2016-06-21 00:00:00,2,-3,5,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,,,SW function investigation,2016,2016/083,Liu Tianjiang,ESD2,CNHTC ,MC07,CN6/EU6,30-108461-07-02,WORK, ,0,MD/HD,,,,,,,,0,,,,,,,,,,,,,Feng Shuai,H1903,,2016-06-20 00:00:00,2016-07-01 00:00:00,Error,Error,Error,0,0,FBR calibration and verification,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,,,Peak pressure measurement,2016,2016/084,Li Guoning,ESD1,CB28-20/1,Platform project,-,30-110112-04-01,WORK, ,0,,,,,,,,,0,,,,,,,,,,,,,Liu Caiya,H1907,,2016-06-22 00:00:00,2016-07-01 00:00:00,Error,Error,Error,0,0,Peak pressure measurement measurement of pump outlet A sample,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,,,Injection investigation,2016,2016/085,Xu Nan,EPD5,Plant support,Activity Project,-,30-110013-31-01,WORK, ,0,,,,,,,,,0,,,,,,,,,,,,,Wang Jiabin/Li Guoning,H1904,,2016-06-22 00:00:00,2016-06-30 00:00:00,Error,Error,Error,0,0,Injection investigation for w/ and w/o PRT,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,,,LPC verification,2016,2016/086,Tang Zhongji,ESD1,CRS1-18,Platform project,CN5,30-107005-15-01,WORK, ,0,,,,,,,,,0,,,,,,,,,,,,,Tang Zhongji,H1901,,2016-06-24 00:00:00,2016-07-01 00:00:00,Error,Error,Error,0,0,LPC measurement for CRS1-18 with CP4.1,EKP + CP4,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,,,ET-MAP,2016,2016/087,Zhao Feng,ESD2,Foton ,1104D,CN5/EU5,30-109855-02-01,RESV, 0.5,4,MD/HD,1350.0,CRIN14 S3,0433A0005,0.3,0445B2906V,0433A0005,HFR14 S3,19,no,--,,,,"CB18-16/ OHW (3lobe, 1408mm^3/rev)",0 445 B36 037,22,3.6*8x374,3.6*8x281.5,EDC17CV44/54,P772V730,Yang Chenwei,H1905,EMI2-0,2016-06-28 00:00:00,2016-06-29 00:00:00,4,-2,6,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,,,ET-MAP,2016,2016/087,Zhao Feng,ESD2,Foton ,1104D,CN5/EU5,30-109855-02-01,RESV, 0.5,4,MD/HD,1350.0,CRIN14 S3,0433A0005,0.3,0445B2906V,0433A0005,HFR14 S3,19,no,--,,,,"CB18-16/ OHW (3lobe, 1408mm^3/rev)",0 445 B36 037,22,3.6*8x374,3.6*8x281.5,EDC17CV44/54,P772V730,Han Xiaojing,H1905,EMI2-0,2016-07-07 00:00:00,2016-07-08 00:00:00,4,-2,6,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,,,LPC verification,2016,2016/086,Tang Zhongji,ESD1,CRS1-18,Platform project,CN5,30-107005-15-01,WORK, ,0,,,,,,,,,0,,,,,,,,,,,,,Tang Zhongji,H1902,,2016-07-04 00:00:00,2016-07-28 00:00:00,Error,Error,Error,0,0,LPC measurement for CRS1-18 with CP4.1,EKP + CP4,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,,,System investigation,2016,2016/088,Liu Kang,ESD2,Weichai ,SW sharing,CN6/EU6,30-107675-04-01,WORK, ,0,MD/HD,,,,,,,,0,,,,,,,,,,,,,Wang Jiabin /Li Guoning,H1903,,2016-07-04 00:00:00,2016-07-18 00:00:00,Error,Error,Error,0,0,System function basic verificationf or SW release,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,,,Injection investigation,2016,2016/089,Li Guoning,ESD1,CB28-20/1,Platform project,-,30-110112-04-01,WORK, ,0,,,,,,,,,0,,,,,,,,,,,,,Liu Caiya,H1907,,2016-07-04 00:00:00,2016-07-27 00:00:00,Error,Error,Error,0,0,Pump phasing and ISP for injection accurracy,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,,,LPC verification,2016,2016/090,Li Hongmiao,ESD2,Weichai ,6M33,-,30-107904-06-01,WORK, ,0,OHW,,,,,,,,0,,,,,,,,,,,,,Han Xiaojing,Movable TB,,2016-07-04 00:00:00,2016-08-05 00:00:00,Error,Error,Error,0,0,LPC verification,No emission level requirement,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,,,ET-MAP,2016,2016/081,Zhou Jin,ESD3,Weichai , WP3,CN5/EU5,30-109083-02-02,PLAN, 1/1,4,PC/LD,1800.0,CRI1-18,833cm^3/60s@100bar,0.87,B445112924_00,833cm^3,HFR,14,no,0.85,,,,CB18-18,,,6.35*3*576.65,6.35*6*228.54,MD1 CE100,P1545V30,Han Xiaojing,H1904,,2016-07-01 00:00:00,2016-07-05 00:00:00,2,-2,4,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,,,ET-MAP,2016,2016/092,Liu Caiya,ESD3,Yunnei ,D20,Phase3/Tier3,30-109705-07-01,WORK, 0.666666666666667,4,OHW,1350.0,CRI14 S3,0433A00897/0433A00895/ 0433A00898,0.85,B445112995,0433A00897,HFR14 S3,15,no,--,,B445614122,000492,CB08-14/1 S3 (compact version),,,6.35*3.0*335±2,6.35*3.0*211.6±2,EDC17C63,P1463_v300,Han Xiaojing,H1904,,2016-07-04 00:00:00,2016-07-05 00:00:00,10,1,9,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,,,ET-MAP,2016,2016/093,Zhou Jin,ESD3,Weichai ,WP2.3,CN5/EU5,30-105449-08-03,WISH, 1/2,4,PC/LD,1600.0,CRI1-16,400,0.85,B445113037_00,B433B00969,HFR,14,no,0.85,,,,CB18-16/2(2lobe),,,230.5*6.35*3,183*6.35*3,EDC17CV44,P579V46,Xu Nuo,H1904,,2016-07-05 00:00:00,2016-07-08 00:00:00,5,-2,7,0,0,B-sample;nozzle definition/first firing,,, - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
